lat,lon,id,pm2_5_cf_1_count,pm2_5_atm_count,p_2_5_um_count,start_date,end_date,Network
40.8434,-111.906,816,8760,8760,8760,01-01-2019 00:00,16-01-2020 23:44,PPA
40.8434,-111.906,817,8758,8758,8758,01-01-2019 00:00,16-01-2020 23:54,PPA
40.5756,-111.807,821,8882,8882,8883,05-01-2019 20:13,16-01-2020 23:16,PPA
40.8702,-111.873,874,8545,8545,8544,01-01-2019 00:03,16-01-2020 23:21,PPA
40.8702,-111.873,875,8548,8548,8542,01-01-2019 00:00,16-01-2020 23:21,PPA
40.5754,-111.792,876,3461,3461,3461,01-01-2019 00:00,26-05-2019 07:01,PPA
40.5754,-111.792,877,3461,3461,3461,01-01-2019 00:00,26-05-2019 07:01,PPA
40.7773,-111.895,884,5067,5067,5094,01-01-2019 00:00,16-01-2020 23:34,PPA
40.7773,-111.895,885,5079,5079,5096,01-01-2019 00:00,16-01-2020 23:15,PPA
40.5801,-111.817,982,104,104,104,13-12-2019 15:18,17-12-2019 22:00,PPA
40.5801,-111.817,983,104,104,104,13-12-2019 15:18,17-12-2019 22:00,PPA
40.5954,-111.808,984,8671,8671,8671,01-01-2019 00:01,17-01-2020 23:48,PPA
40.5954,-111.808,985,8672,8672,8671,01-01-2019 00:02,17-01-2020 23:47,PPA
41.026,-111.902,1018,8929,8929,8929,01-01-2019 00:01,16-01-2020 23:10,PPA
41.026,-111.902,1019,8929,8929,8929,01-01-2019 00:01,16-01-2020 23:12,PPA
41.327,-111.814,1024,8016,8016,8027,01-01-2019 00:00,16-01-2020 23:36,PPA
41.327,-111.814,1025,8030,8030,7969,01-01-2019 00:00,16-01-2020 23:38,PPA
40.6642,-111.799,1092,7633,7633,7631,01-01-2019 02:39,13-12-2019 04:43,PPA
40.6642,-111.799,1093,7632,7632,7632,01-01-2019 02:39,13-12-2019 04:43,PPA
41.194,-111.943,1094,98,98,98,01-01-2019 00:05,28-06-2019 18:17,PPA
41.194,-111.943,1095,97,97,98,01-01-2019 00:37,28-06-2019 18:17,PPA
41.1789,-111.946,1104,98,98,98,01-01-2019 00:00,28-06-2019 18:16,PPA
41.1789,-111.946,1105,98,98,98,01-01-2019 00:00,28-06-2019 18:16,PPA
39.6869,-110.855,1118,8385,8385,8385,01-01-2019 00:01,16-01-2020 23:18,PPA
39.6869,-110.855,1119,8385,8385,8385,01-01-2019 00:01,16-01-2020 23:18,PPA
41.2576,-111.708,1242,8976,8976,8975,01-01-2019 01:00,16-01-2020 23:02,PPA
41.2576,-111.708,1243,8976,8976,8976,01-01-2019 00:00,16-01-2020 23:58,PPA
40.536,-111.976,1402,4244,4244,4238,01-01-2019 00:00,07-08-2019 15:07,PPA
40.536,-111.976,1403,4239,4239,4243,01-01-2019 00:00,07-08-2019 15:08,PPA
40.7426,-111.982,1610,7787,7787,7787,01-01-2019 00:00,16-01-2020 23:13,PPA
40.7426,-111.982,1611,7787,7787,7785,01-01-2019 00:00,16-01-2020 23:39,PPA
38.5706,-109.547,1638,9000,9000,9000,01-01-2019 00:00,16-01-2020 23:05,PPA
38.5706,-109.547,1639,9000,9000,9000,01-01-2019 00:00,16-01-2020 23:09,PPA
40.7911,-111.863,2984,9004,9004,9003,01-01-2019 00:00,16-01-2020 23:20,PPA
40.7911,-111.863,2985,9003,9003,9003,01-01-2019 00:00,16-01-2020 23:20,PPA
41.7127,-111.807,3039,3466,3466,3466,01-01-2019 00:17,26-05-2019 17:00,PPA
41.7127,-111.807,3040,3462,3462,3464,01-01-2019 00:23,26-05-2019 17:00,PPA
40.7332,-111.588,3092,8946,8946,8946,01-01-2019 00:18,16-01-2020 23:19,PPA
40.7332,-111.588,3093,8947,8947,8947,01-01-2019 00:01,16-01-2020 23:17,PPA
40.4521,-111.89,3283,6045,6045,6045,01-01-2019 00:00,16-01-2020 23:57,PPA
40.4521,-111.89,3284,6044,6044,6044,01-01-2019 00:00,16-01-2020 22:59,PPA
40.7334,-111.822,3388,8926,8926,8925,01-01-2019 00:03,16-01-2020 23:17,PPA
40.7334,-111.822,3389,8926,8926,8925,12-03-2019 17:00,16-01-2020 23:17,PPA
40.2456,-111.701,3433,8845,8845,8851,01-01-2019 00:00,16-01-2020 23:42,PPA
40.2456,-111.701,3434,8851,8851,8851,01-01-2019 00:00,16-01-2020 23:53,PPA
39.4848,-111.494,3517,8963,8963,8963,01-01-2019 00:01,16-01-2020 23:17,PPA
39.4848,-111.494,3518,8963,8963,8964,01-01-2019 00:01,16-01-2020 23:17,PPA
40.4484,-111.885,3571,7219,7219,7218,01-01-2019 00:01,16-01-2020 23:21,PPA
40.4484,-111.885,3572,7216,7216,7216,19-02-2019 13:01,16-01-2020 23:21,PPA
40.2975,-111.689,3653,9003,9003,9004,01-01-2019 00:03,16-01-2020 23:20,PPA
40.2975,-111.689,3654,9004,9004,9005,01-01-2019 00:00,16-01-2020 23:21,PPA
40.2743,-111.721,3655,8176,8176,8175,01-01-2019 00:01,16-01-2020 23:20,PPA
40.2743,-111.721,3656,1150,1150,1223,29-01-2019 00:00,17-05-2019 04:02,PPA
40.1098,-111.799,3709,3206,3206,3206,01-01-2019 00:00,15-05-2019 08:00,PPA
40.1098,-111.799,3710,3207,3207,3206,01-01-2019 00:00,15-05-2019 08:00,PPA
40.6011,-112,3735,8846,8846,8847,01-01-2019 00:00,17-01-2020 23:19,PPA
40.732,-111.856,4133,840,840,840,01-01-2019 00:01,04-02-2019 23:00,PPA
40.732,-111.856,4134,840,840,840,02-01-2019 23:00,04-02-2019 23:00,PPA
41.5831,-111.84,4177,8996,8996,8995,02-01-2019 10:00,16-01-2020 23:17,PPA
41.5831,-111.84,4178,8995,8995,8995,01-01-2019 00:00,16-01-2020 23:19,PPA
40.6763,-111.788,4439,8471,8471,8471,01-01-2019 07:00,16-01-2020 23:09,PPA
40.6763,-111.788,4440,8471,8471,8471,01-01-2019 00:00,16-01-2020 23:13,PPA
40.6485,-111.887,4543,8986,8986,8988,01-01-2019 00:01,16-01-2020 23:51,PPA
40.6485,-111.887,4544,8986,8986,8986,17-07-2019 13:01,16-01-2020 23:07,PPA
37.6873,-113.062,4555,3300,3300,3300,01-01-2019 00:00,01-01-2020 00:00,PPA
37.6873,-113.062,4556,3300,3300,3300,01-01-2019 00:01,01-01-2020 00:00,PPA
40.8917,-111.861,4561,9006,9006,9003,01-01-2019 00:00,16-01-2020 23:13,PPA
40.8917,-111.861,4562,9004,9004,9003,01-01-2019 00:00,16-01-2020 23:07,PPA
40.5667,-112.306,4563,1468,1468,1468,01-01-2019 00:00,03-03-2019 03:01,PPA
40.5667,-112.306,4564,1468,1468,1468,01-01-2019 00:00,03-03-2019 03:01,PPA
40.7706,-111.9,5014,3404,3404,3403,01-01-2019 00:00,26-05-2019 18:00,PPA
40.7706,-111.9,5015,3403,3403,3403,01-01-2019 00:00,26-05-2019 18:00,PPA
40.2854,-111.715,5129,8690,8690,8690,01-01-2019 00:00,16-01-2020 23:21,PPA
40.2854,-111.715,5130,8690,8690,8691,01-01-2019 00:00,16-01-2020 23:22,PPA
40.3242,-111.715,5135,3457,3457,3457,01-01-2019 01:01,22-07-2019 22:00,PPA
40.3242,-111.715,5136,3454,3454,3454,01-01-2019 00:00,22-07-2019 22:00,PPA
40.263,-111.704,5147,9003,9003,9004,01-01-2019 00:01,16-01-2020 23:21,PPA
40.263,-111.704,5148,9003,9003,9003,01-01-2019 00:00,16-01-2020 23:21,PPA
40.2728,-111.681,5155,8838,8838,8838,01-01-2019 00:00,16-01-2020 23:17,PPA
40.2728,-111.681,5156,8838,8838,8838,01-01-2019 00:00,16-01-2020 23:21,PPA
41.2161,-111.93,5178,2750,2750,2750,01-01-2019 00:01,25-04-2019 15:00,PPA
41.2161,-111.93,5179,2750,2750,2750,01-01-2019 00:00,25-04-2019 15:00,PPA
40.7335,-111.573,5298,9001,9001,9001,01-01-2019 00:00,16-01-2020 23:21,PPA
40.7335,-111.573,5299,9001,9001,9001,01-01-2019 00:00,16-01-2020 23:21,PPA
40.7441,-111.865,5372,9003,9003,9003,01-01-2019 00:02,16-01-2020 23:21,PPA
40.7441,-111.865,5373,9002,9002,9003,01-01-2019 00:00,16-01-2020 23:21,PPA
40.9223,-111.887,5410,5646,5646,5518,01-01-2019 00:00,16-01-2020 21:15,PPA
40.9223,-111.887,5411,5360,5360,5294,01-01-2019 00:00,11-01-2020 02:07,PPA
40.5431,-111.819,5430,7551,7551,7551,01-01-2019 00:01,16-01-2020 23:06,PPA
40.5431,-111.819,5431,7551,7551,7551,01-01-2019 00:00,16-01-2020 23:10,PPA
41.192,-111.942,5454,9004,9004,9003,01-01-2019 00:00,17-01-2020 23:35,PPA
41.192,-111.942,5455,9003,9003,9004,01-01-2019 00:00,17-01-2020 23:33,PPA
40.4741,-111.839,5482,8920,8920,8920,02-01-2019 13:01,16-01-2020 23:21,PPA
40.4741,-111.839,5483,8920,8920,8920,01-01-2019 00:00,16-01-2020 23:21,PPA
40.6491,-111.283,5552,8996,8996,9000,01-01-2019 00:04,16-01-2020 23:20,PPA
40.6491,-111.283,5553,8999,8999,8999,01-01-2019 00:00,16-01-2020 23:20,PPA
40.6673,-111.8,5560,8939,8939,8874,01-01-2019 03:35,16-01-2020 23:18,PPA
40.6673,-111.8,5561,8953,8953,8980,01-01-2019 03:26,16-01-2020 23:18,PPA
40.5223,-111.929,5572,9004,9004,9003,01-01-2019 00:03,16-01-2020 23:13,PPA
40.5223,-111.929,5573,9003,9003,9003,01-01-2019 00:00,16-01-2020 23:09,PPA
41.3262,-111.966,5576,69,69,69,29-06-2019 20:37,02-07-2019 16:01,PPA
41.3262,-111.966,5577,69,69,69,29-06-2019 20:37,02-07-2019 16:01,PPA
40.7122,-111.299,5580,8905,8905,8902,01-01-2019 00:01,16-01-2020 23:20,PPA
40.7122,-111.299,5581,8904,8904,8899,01-01-2019 00:00,16-01-2020 23:20,PPA
40.4795,-111.395,5640,8997,8997,8996,01-01-2019 00:00,16-01-2020 23:15,PPA
40.4795,-111.395,5641,8995,8995,8996,01-01-2019 00:00,16-01-2020 23:15,PPA
40.098,-111.678,5694,8758,8758,8758,01-01-2019 00:06,16-01-2020 23:21,PPA
40.098,-111.678,5695,8758,8758,8758,01-01-2019 00:01,16-01-2020 23:19,PPA
40.3888,-109.792,5696,8982,8982,8979,01-01-2019 00:04,16-01-2020 23:29,PPA
40.3888,-109.792,5697,8979,8979,8981,01-01-2019 00:03,16-01-2020 23:29,PPA
40.7082,-112.099,5714,8396,8396,8395,01-01-2019 00:00,16-01-2020 23:16,PPA
40.7082,-112.099,5715,8395,8395,8395,01-01-2019 00:00,16-01-2020 23:18,PPA
40.4329,-111.768,5716,2615,2615,2615,01-01-2019 00:00,20-04-2019 00:00,PPA
40.4329,-111.768,5717,2615,2615,2615,01-01-2019 00:00,20-04-2019 00:00,PPA
40.6402,-111.932,5718,9002,9002,9002,01-01-2019 00:00,16-01-2020 23:16,PPA
40.6402,-111.932,5719,9002,9002,9002,01-01-2019 00:00,16-01-2020 23:16,PPA
41.7667,-111.855,5720,6776,6776,6776,01-01-2019 00:00,16-10-2019 20:00,PPA
41.7667,-111.855,5721,6776,6776,6776,01-01-2019 00:00,16-10-2019 20:00,PPA
40.3139,-111.697,5728,8813,8813,8828,01-01-2019 03:29,16-01-2020 23:20,PPA
40.3139,-111.697,5729,8797,8797,8814,01-01-2019 03:32,16-01-2020 23:18,PPA
40.3084,-111.73,5732,8204,8204,8204,01-01-2019 00:00,16-01-2020 23:21,PPA
40.3084,-111.73,5733,8205,8205,8204,01-01-2019 00:01,16-01-2020 23:21,PPA
40.3949,-111.925,5734,8309,8309,8308,01-01-2019 00:00,16-01-2020 23:18,PPA
40.3949,-111.925,5735,8308,8308,8308,01-01-2019 00:00,16-01-2020 23:20,PPA
40.2985,-111.705,5736,4928,4928,4928,01-01-2019 00:00,16-01-2020 23:20,PPA
40.2985,-111.705,5737,4928,4928,4928,01-01-2019 00:00,16-01-2020 23:20,PPA
40.734,-111.846,5742,8618,8618,8617,01-01-2019 00:00,17-01-2020 23:19,PPA
40.734,-111.846,5743,8618,8618,8617,01-01-2019 00:00,17-01-2020 23:19,PPA
40.2786,-111.7,5752,8861,8861,8861,01-01-2019 00:05,16-01-2020 23:19,PPA
40.2786,-111.7,5753,8861,8861,8861,01-01-2019 00:01,16-01-2020 23:21,PPA
41.7202,-112.159,5756,8985,8985,8987,01-01-2019 00:00,17-01-2020 23:40,PPA
41.7202,-112.159,5757,8985,8985,8986,01-01-2019 00:00,17-01-2020 23:42,PPA
40.2783,-111.689,5786,9004,9004,9003,01-01-2019 00:00,16-01-2020 23:19,PPA
40.2783,-111.689,5787,9003,9003,9003,01-01-2019 00:00,16-01-2020 23:19,PPA
40.2957,-111.714,5796,9002,9002,9002,01-01-2019 00:01,16-01-2020 23:19,PPA
40.2957,-111.714,5797,9002,9002,9003,01-01-2019 00:01,16-01-2020 23:21,PPA
40.0423,-111.729,5806,6656,6656,6653,01-01-2019 00:00,16-01-2020 23:14,PPA
40.0423,-111.729,5807,6653,6653,6652,01-01-2019 00:00,16-01-2020 23:14,PPA
40.6468,-112.026,5808,2675,2675,2675,03-05-2019 23:55,23-08-2019 09:00,PPA
40.6468,-112.026,5809,2676,2676,2676,03-05-2019 23:55,23-08-2019 09:00,PPA
40.4096,-111.853,5828,8962,8962,8961,01-01-2019 00:00,16-01-2020 23:17,PPA
40.4096,-111.853,5829,8961,8961,8961,01-01-2019 00:00,16-01-2020 23:19,PPA
41.2436,-111.79,5834,5016,5016,5021,04-01-2019 00:19,02-08-2019 02:00,PPA
41.2436,-111.79,5835,5023,5023,5021,04-01-2019 00:21,02-08-2019 02:00,PPA
40.5333,-111.49,5856,7527,7527,7527,01-01-2019 00:00,17-01-2020 23:24,PPA
40.5333,-111.49,5857,7527,7527,7527,09-10-2019 00:01,17-01-2020 23:20,PPA
40.5965,-111.801,5866,8909,8909,8909,01-01-2019 00:00,14-01-2020 18:22,PPA
40.5965,-111.801,5867,8909,8909,8910,01-01-2019 00:00,14-01-2020 18:20,PPA
37.6227,-109.49,5900,6003,6003,6048,02-02-2019 01:00,13-12-2019 01:01,PPA
37.6227,-109.49,5901,6821,6821,6824,01-01-2019 00:00,13-12-2019 01:01,PPA
40.5427,-111.819,5949,4950,4950,4951,01-01-2019 00:01,31-10-2019 21:48,PPA
40.3774,-111.878,5958,1,1,1,12-09-2019 18:18,12-09-2019 18:18,PPA
40.3774,-111.878,5959,1,1,1,12-09-2019 18:18,12-09-2019 18:18,PPA
40.3518,-111.973,5960,441,441,440,01-01-2019 00:07,20-01-2019 01:29,PPA
40.3518,-111.973,5961,440,440,440,01-01-2019 00:09,20-01-2019 01:29,PPA
40.3852,-111.99,5968,3597,3597,3597,01-01-2019 00:00,30-05-2019 20:00,PPA
40.3852,-111.99,5969,3597,3597,3597,01-01-2019 00:00,30-05-2019 20:00,PPA
40.6808,-111.807,5972,6931,6931,6932,20-02-2019 03:00,10-01-2020 13:46,PPA
40.6808,-111.807,5973,6931,6931,6931,18-02-2019 23:45,10-01-2020 13:46,PPA
40.593,-111.975,5974,1562,1562,1541,02-01-2019 23:16,29-06-2019 10:33,PPA
40.593,-111.975,5975,1491,1491,1493,02-01-2019 16:05,27-06-2019 17:33,PPA
41.1245,-111.925,6018,8180,8180,8179,01-01-2019 00:00,16-01-2020 23:08,PPA
41.1245,-111.925,6019,8179,8179,8179,01-01-2019 00:01,16-01-2020 23:12,PPA
41.0861,-112.064,6034,1492,1492,1493,01-01-2019 00:01,18-03-2019 19:02,PPA
41.0861,-112.064,6035,1493,1493,1493,01-01-2019 00:01,18-03-2019 19:01,PPA
40.75,-111.699,6040,3923,3923,3924,01-01-2019 22:00,16-01-2020 22:53,PPA
40.75,-111.699,6041,3923,3923,3922,01-01-2019 00:00,16-01-2020 22:55,PPA
40.1549,-111.568,6048,8978,8978,8979,01-01-2019 00:01,16-01-2020 23:18,PPA
40.1549,-111.568,6049,8978,8978,8976,09-07-2019 11:00,16-01-2020 23:20,PPA
40.6465,-111.959,6050,8908,8908,8908,01-01-2019 00:03,16-01-2020 23:06,PPA
40.6465,-111.959,6051,8908,8908,8907,01-01-2019 00:00,16-01-2020 23:10,PPA
41.1046,-111.929,6052,8480,8480,8482,01-01-2019 00:00,16-01-2020 23:50,PPA
41.1046,-111.929,6053,8480,8480,8481,01-01-2019 00:02,16-01-2020 23:36,PPA
40.6771,-112.033,6054,8581,8581,8580,01-01-2019 00:00,12-01-2020 03:49,PPA
40.6771,-112.033,6055,8579,8579,8580,01-01-2019 00:00,12-01-2020 03:51,PPA
40.0236,-111.746,6060,8922,8922,8930,01-01-2019 00:01,16-01-2020 23:19,PPA
40.0236,-111.746,6061,8931,8931,8930,01-01-2019 00:01,16-01-2020 23:21,PPA
41.0951,-112.048,6080,8996,8996,8996,01-01-2019 00:04,16-01-2020 23:18,PPA
41.0951,-112.048,6081,8996,8996,8996,01-01-2019 00:02,16-01-2020 23:18,PPA
40.0536,-111.674,6146,8940,8940,8940,01-01-2019 00:01,16-01-2020 23:17,PPA
40.0536,-111.674,6147,8910,8910,8906,01-01-2019 00:01,16-01-2020 23:21,PPA
40.3251,-111.646,6280,8824,8824,8824,01-01-2019 00:00,16-01-2020 23:18,PPA
40.3251,-111.646,6281,8825,8825,8824,01-05-2019 10:00,16-01-2020 23:18,PPA
40.7035,-111.951,6282,6768,6768,6935,21-01-2019 23:01,30-10-2019 22:01,PPA
40.7035,-111.951,6283,7272,7272,7271,01-01-2019 00:00,30-10-2019 22:01,PPA
40.7012,-111.968,6288,9003,9003,9003,02-01-2019 08:00,17-01-2020 23:21,PPA
40.7012,-111.968,6289,9003,9003,9003,01-01-2019 00:00,17-01-2020 23:21,PPA
40.6936,-111.93,6292,285,285,285,01-01-2019 00:00,12-01-2019 20:01,PPA
40.6936,-111.93,6293,285,285,285,01-01-2019 00:00,12-01-2019 20:01,PPA
40.2936,-111.709,6300,8763,8763,8763,01-01-2019 00:01,16-01-2020 23:20,PPA
40.2936,-111.709,6301,8763,8763,8763,01-01-2019 00:01,16-01-2020 23:20,PPA
40.308,-111.689,6304,3248,3248,3248,01-01-2019 00:00,16-05-2019 09:00,PPA
40.308,-111.689,6305,3248,3248,3249,01-01-2019 00:00,16-05-2019 09:00,PPA
40.6841,-111.991,6314,8085,8085,8086,01-01-2019 00:00,17-01-2020 23:19,PPA
40.6841,-111.991,6315,8085,8085,8085,01-01-2019 00:00,17-01-2020 23:21,PPA
40.2861,-111.676,6316,8996,8996,8996,01-01-2019 00:00,16-01-2020 23:20,PPA
40.2861,-111.676,6317,8997,8997,8997,01-01-2019 00:00,16-01-2020 23:20,PPA
40.2718,-111.705,6318,8969,8969,8970,01-01-2019 00:03,16-01-2020 23:19,PPA
40.2718,-111.705,6319,8970,8970,8972,01-01-2019 00:01,16-01-2020 23:19,PPA
40.3169,-111.677,6320,9004,9004,9003,01-01-2019 00:01,16-01-2020 23:21,PPA
40.3169,-111.677,6321,9003,9003,9003,01-01-2019 00:01,16-01-2020 23:19,PPA
40.6818,-112.048,6322,9003,9003,9003,01-01-2019 00:00,17-01-2020 23:20,PPA
40.6818,-112.048,6323,9004,9004,9003,01-01-2019 00:00,17-01-2020 23:20,PPA
41.7024,-112.176,6326,9005,9005,9005,01-01-2019 00:00,17-01-2020 23:24,PPA
41.7024,-112.176,6327,9004,9004,9004,01-01-2019 00:00,17-01-2020 23:24,PPA
40.7851,-111.732,6328,1117,1117,1117,08-01-2019 23:11,16-01-2020 23:42,PPA
40.7851,-111.732,6329,1117,1117,1117,08-01-2019 23:11,16-01-2020 23:42,PPA
41.7211,-112.182,6330,8962,8962,8961,01-01-2019 00:00,17-01-2020 23:17,PPA
41.7211,-112.182,6331,8962,8962,8962,01-01-2019 00:00,17-01-2020 23:17,PPA
41.0531,-111.973,6332,9003,9003,9003,01-01-2019 00:01,16-01-2020 23:21,PPA
41.0531,-111.973,6333,9003,9003,9003,01-01-2019 00:01,16-01-2020 23:21,PPA
40.2839,-111.745,6334,182,182,182,23-01-2019 09:55,23-12-2019 22:08,PPA
40.2839,-111.745,6335,169,169,165,23-01-2019 09:48,23-12-2019 22:08,PPA
40.3152,-111.667,6348,8980,8980,8979,01-01-2019 00:00,16-01-2020 23:19,PPA
40.3152,-111.667,6349,8979,8979,8980,01-01-2019 00:00,16-01-2020 23:19,PPA
40.5276,-112.017,6352,8034,8034,8034,01-01-2019 00:01,16-01-2020 23:12,PPA
40.5276,-112.017,6353,7740,7740,7751,12-01-2019 19:00,16-01-2020 23:12,PPA
40.4733,-111.248,6476,8153,8153,8151,01-01-2019 00:01,03-01-2020 06:01,PPA
40.4733,-111.248,6477,8150,8150,8148,23-01-2019 23:01,03-01-2020 06:01,PPA
40.5288,-111.963,6478,5965,5965,5965,01-01-2019 00:01,16-01-2020 23:16,PPA
40.5288,-111.963,6479,5966,5966,5965,01-01-2019 00:01,16-01-2020 23:16,PPA
40.4524,-111.892,6620,9000,9000,9001,01-01-2019 00:01,16-01-2020 23:20,PPA
40.4524,-111.892,6621,9001,9001,9000,11-12-2019 13:02,16-01-2020 23:18,PPA
40.7436,-111.876,6622,9003,9003,9003,01-01-2019 00:01,16-01-2020 23:21,PPA
40.0432,-111.739,6674,8829,8829,8828,01-01-2019 00:00,16-01-2020 23:42,PPA
40.0432,-111.739,6675,8828,8828,8828,01-01-2019 00:00,16-01-2020 23:30,PPA
40.121,-111.603,6676,8993,8993,8993,01-01-2019 00:00,16-01-2020 23:00,PPA
40.121,-111.603,6677,8994,8994,8993,29-05-2019 23:00,16-01-2020 23:00,PPA
37.1112,-113.55,6722,9002,9002,9002,01-01-2019 00:00,16-01-2020 23:18,PPA
37.1112,-113.55,6723,9003,9003,9002,01-01-2019 00:00,16-01-2020 23:20,PPA
40.3377,-111.694,6948,5823,5823,5823,12-01-2019 03:55,16-01-2020 23:19,PPA
40.3377,-111.694,6949,5824,5824,5825,12-01-2019 03:55,16-01-2020 23:19,PPA
40.3398,-111.718,6986,8953,8953,8953,02-01-2019 12:05,16-01-2020 23:10,PPA
40.3398,-111.718,6987,8954,8954,8952,01-01-2019 00:00,16-01-2020 23:16,PPA
40.3381,-111.738,7000,9002,9002,9003,01-01-2019 00:04,16-01-2020 23:15,PPA
40.3381,-111.738,7001,9003,9003,9003,01-01-2019 00:00,16-01-2020 23:15,PPA
40.6256,-112.303,7102,6020,6020,6019,01-01-2019 00:00,11-09-2019 14:01,PPA
40.6256,-112.303,7103,6019,6019,6019,01-01-2019 00:00,11-09-2019 14:01,PPA
40.5247,-112.311,7104,6244,6244,6242,01-01-2019 00:00,17-01-2020 23:04,PPA
40.5247,-112.311,7105,6242,6242,6239,01-01-2019 00:00,17-01-2020 23:08,PPA
40.5286,-112.311,7106,8943,8943,8944,01-01-2019 00:00,08-01-2020 18:01,PPA
40.5286,-112.311,7107,8943,8943,8943,01-01-2019 00:03,08-01-2020 18:01,PPA
40.6368,-112.296,7108,5428,5428,5428,01-01-2019 00:01,19-08-2019 21:00,PPA
40.6368,-112.296,7109,5428,5428,5428,01-01-2019 00:01,19-08-2019 21:00,PPA
40.5961,-112.458,7112,7660,7660,7663,04-01-2019 02:00,20-11-2019 18:00,PPA
40.5961,-112.458,7113,7660,7660,7661,01-01-2019 00:00,20-11-2019 18:00,PPA
40.0935,-112.433,7118,8548,8548,8547,02-01-2019 03:00,17-01-2020 23:01,PPA
40.0935,-112.433,7119,8548,8548,8548,01-01-2019 00:00,17-01-2020 23:03,PPA
40.5355,-112.313,7122,4115,4115,4115,01-01-2019 00:01,23-06-2019 14:01,PPA
40.5355,-112.313,7123,4115,4115,4115,01-01-2019 00:00,23-06-2019 14:01,PPA
40.5295,-112.283,7126,8645,8645,8645,01-01-2019 00:00,16-01-2020 23:10,PPA
40.5295,-112.283,7127,8645,8645,8645,01-01-2019 00:00,16-01-2020 23:16,PPA
40.5984,-112.468,7128,6563,6563,6562,01-01-2019 00:01,16-01-2020 23:11,PPA
40.5984,-112.468,7129,6562,6562,6562,29-05-2019 06:00,16-01-2020 23:11,PPA
40.6263,-112.294,7130,8910,8910,8905,01-01-2019 00:01,16-01-2020 23:01,PPA
40.6263,-112.294,7131,8909,8909,8907,01-01-2019 00:01,16-01-2020 23:07,PPA
41.1936,-112.104,7152,6402,6402,6404,01-01-2019 00:00,16-01-2020 23:01,PPA
41.1936,-112.104,7153,6404,6404,6403,01-01-2019 00:01,16-01-2020 23:01,PPA
40.5874,-112.449,7156,6461,6461,6461,01-01-2019 00:01,02-10-2019 22:01,PPA
40.5874,-112.449,7157,6461,6461,6461,01-01-2019 00:00,02-10-2019 22:01,PPA
40.0366,-113.986,7158,7032,7032,7032,01-01-2019 00:01,16-01-2020 23:08,PPA
40.0366,-113.986,7159,7032,7032,7032,01-01-2019 00:01,16-01-2020 23:14,PPA
40.5624,-111.805,7160,8826,8826,8824,01-01-2019 00:00,16-01-2020 23:06,PPA
40.5624,-111.805,7161,8824,8824,8824,01-01-2019 00:00,16-01-2020 23:02,PPA
40.591,-112.465,7162,4267,4267,4267,01-01-2019 00:00,27-06-2019 18:01,PPA
40.591,-112.465,7163,4267,4267,4267,13-03-2019 10:02,27-06-2019 18:01,PPA
40.5299,-112.308,7164,6222,6222,6221,02-01-2019 09:00,20-09-2019 18:01,PPA
40.5299,-112.308,7165,6220,6220,6221,01-01-2019 00:00,20-09-2019 18:01,PPA
40.7366,-114.037,7168,1103,1103,1103,02-01-2019 15:00,15-02-2019 22:01,PPA
40.7366,-114.037,7169,1103,1103,1103,01-01-2019 00:01,15-02-2019 22:00,PPA
40.5304,-112.349,7170,7097,7097,7097,01-01-2019 00:00,16-01-2020 23:53,PPA
40.5304,-112.349,7171,7097,7097,7097,01-01-2019 00:00,16-01-2020 23:53,PPA
40.6505,-112.301,7172,5939,5939,5939,01-01-2019 00:00,08-09-2019 21:01,PPA
40.6505,-112.301,7173,5939,5939,5939,01-01-2019 00:00,08-09-2019 21:01,PPA
40.513,-112.314,7176,8888,8888,8888,01-01-2019 00:01,16-01-2020 23:18,PPA
40.513,-112.314,7177,8888,8888,8888,01-01-2019 00:01,16-01-2020 23:20,PPA
40.5519,-112.278,7178,4430,4430,4430,01-01-2019 00:00,16-01-2020 23:09,PPA
40.5519,-112.278,7179,4430,4430,4430,01-01-2019 00:00,16-01-2020 23:13,PPA
40.5137,-112.322,7180,8863,8863,8863,01-01-2019 00:00,16-01-2020 23:23,PPA
40.5137,-112.322,7181,8863,8863,8863,20-02-2019 23:00,16-01-2020 23:29,PPA
40.6857,-111.828,7206,8971,8971,8971,01-01-2019 00:01,16-01-2020 23:04,PPA
40.6857,-111.828,7207,8971,8971,8971,23-07-2019 19:00,16-01-2020 23:04,PPA
40.6412,-112.301,7226,1816,1816,1816,06-01-2019 17:38,13-01-2020 04:48,PPA
40.6412,-112.301,7227,1816,1816,1816,03-01-2019 13:38,13-01-2020 04:48,PPA
40.7401,-111.607,7300,8800,8800,8822,04-01-2019 23:00,16-01-2020 23:26,PPA
40.7401,-111.607,7301,8820,8821,8822,01-01-2019 00:00,16-01-2020 23:23,PPA
40.6784,-111.784,7342,8890,8890,8890,01-01-2019 00:00,16-01-2020 23:58,PPA
40.6784,-111.784,7343,8891,8891,8889,01-01-2019 00:00,16-01-2020 23:00,PPA
40.1109,-111.621,7450,9000,9000,8989,01-01-2019 00:00,16-01-2020 23:47,PPA
40.1109,-111.621,7451,8977,8977,8970,01-01-2019 00:00,16-01-2020 23:03,PPA
41.2457,-111.937,7466,8975,8975,9001,01-01-2019 00:01,16-01-2020 23:21,PPA
41.2457,-111.937,7467,9001,9001,9001,01-01-2019 00:00,16-01-2020 23:21,PPA
